one,timestamp,line,car1,car2,car3,car4,car5,car6,plattform,destination
1,21.06.2018 20:03,S15,68,38,11,61,85,76
1,21.06.2018 20:06,S7,80,110,89,96,62,21
1,21.06.2018 20:09,S9,45,73,88,88,62,98
1,21.06.2018 20:09,S16,27,44,91,98,75,100
1,21.06.2018 20:11,S5,83,48,32,96,61,67
1,21.06.2018 20:11,S12,48,27,32,61,70,45
1,21.06.2018 20:16,S12,58,51,62,17,49,36
1,21.06.2018 20:18,S5,54,45,89,107,26,41
1,21.06.2018 20:18,S16,46,66,52,50,16,62
1,21.06.2018 20:19,S9,76,81,82,19,102,83
1,21.06.2018 20:21,S7,80,99,56,102,36,25
1,21.06.2018 20:24,S6,107,12,50,37,44,69
1,21.06.2018 20:24,S15,89,44,16,98,88,38
1,21.06.2018 20:26,S3,94,77,30,55,97,46
1,21.06.2018 20:31,S3,70,40,60,81,51,44
1,21.06.2018 20:33,S6,34,90,56,38,50,87
1,21.06.2018 20:33,S15,88,19,81,66,22,60
1,21.06.2018 20:36,S7,28,23,19,100,90,32
1,21.06.2018 20:39,S9,97,87,109,93,95,92
1,21.06.2018 20:39,S16,73,26,37,92,106,53
1,21.06.2018 20:41,S5,48,61,17,105,47,14
1,21.06.2018 20:41,S12,52,62,108,30,46,74
1,21.06.2018 20:46,S12,100,88,42,58,95,90
1,21.06.2018 20:48,S5,12,104,80,48,93,38
1,21.06.2018 20:48,S16,107,22,96,25,37,93
1,21.06.2018 20:49,S9,55,94,19,26,87,97
1,21.06.2018 20:51,S7,91,50,33,15,80,66
1,21.06.2018 20:54,S6,87,103,99,62,18,63
1,21.06.2018 20:54,S15,76,29,110,98,102,71
1,21.06.2018 20:56,S3,99,95,107,32,24,58
1,21.06.2018 21:01,S3,44,86,41,11,54,90
1,21.06.2018 21:03,S6,29,86,93,78,67,92
1,21.06.2018 21:03,S15,92,13,54,56,17,14
1,21.06.2018 21:06,S7,106,55,55,64,85,98
1,21.06.2018 21:09,S9,15,26,105,72,47,95
1,21.06.2018 21:09,S16,53,63,35,76,36,53
1,21.06.2018 21:11,S5,49,103,33,19,45,108
1,21.06.2018 21:11,S12,91,73,102,30,98,18
1,21.06.2018 21:16,S12,13,89,24,42,65,107
1,21.06.2018 21:18,S5,76,36,72,45,36,88
1,21.06.2018 21:18,S16,53,16,42,72,63,103
1,21.06.2018 21:19,S9,52,99,50,109,35,101
1,21.06.2018 21:21,S7,52,21,100,105,98,21
1,21.06.2018 21:24,S6,54,64,76,17,88,48
1,21.06.2018 21:24,S15,43,65,84,96,58,89
1,21.06.2018 21:26,S3,10,85,18,22,19,63
1,21.06.2018 21:31,S3,48,101,100,69,69,18
1,21.06.2018 21:33,S6,88,97,105,19,95,33
1,21.06.2018 21:33,S15,22,82,85,20,53,104
1,21.06.2018 21:36,S7,67,82,86,54,97,37
1,21.06.2018 21:39,S9,96,15,33,44,54,77
1,21.06.2018 21:39,S16,37,49,42,12,90,90
1,21.06.2018 21:41,S5,15,49,106,21,55,58
1,21.06.2018 21:41,S12,25,95,79,106,48,51
1,21.06.2018 21:46,S12,89,73,24,90,77,97
1,21.06.2018 21:48,S5,66,42,83,102,41,12
1,21.06.2018 21:48,S16,76,52,74,99,46,91
1,21.06.2018 21:49,S9,77,99,68,72,91,69
1,21.06.2018 21:51,S7,32,85,20,32,43,13
1,21.06.2018 21:54,S6,49,19,53,83,73,43
1,21.06.2018 21:54,S15,37,57,29,36,11,44
1,21.06.2018 21:56,S3,90,106,81,81,59,33
1,21.06.2018 22:01,S3,30,13,105,98,96,95
1,21.06.2018 22:03,S6,95,93,39,42,86,44
1,21.06.2018 22:03,S15,68,101,16,73,89,36
1,21.06.2018 22:06,S7,19,67,66,75,82,15
1,21.06.2018 22:09,S9,56,96,69,61,88,74
1,21.06.2018 22:09,S16,65,105,77,67,35,13
1,21.06.2018 22:11,S5,87,98,55,108,42,13
1,21.06.2018 22:11,S12,43,63,12,69,49,99
1,21.06.2018 22:16,S12,68,102,41,95,42,77
1,21.06.2018 22:18,S5,69,38,31,40,21,21
1,21.06.2018 22:18,S16,33,47,58,75,13,92
1,21.06.2018 22:19,S9,100,26,72,64,11,83
1,21.06.2018 22:21,S7,25,62,105,23,58,15
1,21.06.2018 22:24,S6,76,87,73,94,63,12
1,21.06.2018 22:24,S15,67,82,19,100,36,31
1,21.06.2018 22:26,S3,23,37,18,76,100,86
1,21.06.2018 22:31,S3,87,91,97,56,94,38
1,21.06.2018 22:33,S6,79,77,40,83,104,19
1,21.06.2018 22:33,S15,83,62,61,70,48,15
1,21.06.2018 22:36,S7,31,100,52,50,41,49
1,21.06.2018 22:39,S9,64,92,46,74,84,23
1,21.06.2018 22:39,S16,72,82,30,28,92,29
1,21.06.2018 22:41,S5,103,51,60,25,31,94
1,21.06.2018 22:41,S12,51,13,11,86,55,18
1,21.06.2018 22:46,S12,101,100,62,85,62,36
1,21.06.2018 22:48,S5,81,30,66,60,73,19
1,21.06.2018 22:48,S16,40,88,37,69,29,103
1,21.06.2018 22:49,S9,36,48,40,18,28,36
1,21.06.2018 22:51,S7,82,110,72,81,95,11
1,21.06.2018 22:54,S6,23,31,40,36,27,46
1,21.06.2018 22:54,S15,97,78,44,43,73,82
1,21.06.2018 22:56,S3,101,22,26,21,53,93
1,21.06.2018 23:01,S3,50,103,75,18,78,104
1,21.06.2018 23:03,S6,11,77,16,26,103,60
1,21.06.2018 23:03,S15,107,108,106,60,10,91
1,21.06.2018 23:06,S7,62,85,107,29,92,14
1,21.06.2018 23:09,S9,75,11,75,109,66,87
1,21.06.2018 23:09,S16,47,84,85,27,18,25
1,21.06.2018 23:11,S5,77,14,42,73,67,76
1,21.06.2018 23:11,S12,106,15,59,80,38,90
1,21.06.2018 23:16,S12,92,12,27,71,104,52
1,21.06.2018 23:18,S5,40,83,77,79,79,65
1,21.06.2018 23:18,S16,56,33,80,101,101,17
1,21.06.2018 23:19,S9,95,105,45,46,55,27
1,21.06.2018 23:21,S7,87,47,110,30,42,78
1,21.06.2018 23:24,S6,58,101,31,37,103,34
1,21.06.2018 23:24,S15,39,14,72,47,29,55
1,21.06.2018 23:26,S3,10,107,30,84,37,92
1,21.06.2018 23:31,S3,66,18,105,99,21,41
1,21.06.2018 23:33,S6,30,28,39,25,10,61
1,21.06.2018 23:33,S15,100,47,91,74,22,53
1,21.06.2018 23:36,S7,101,97,77,59,52,64
1,21.06.2018 23:39,S9,102,96,10,68,42,15
1,21.06.2018 23:39,S16,81,89,65,12,89,109
1,21.06.2018 23:41,S5,43,59,77,63,23,54
1,21.06.2018 23:41,S12,17,39,92,97,10,91
1,21.06.2018 23:46,S12,56,24,33,79,52,17
1,21.06.2018 23:48,S5,106,48,24,70,20,82
1,21.06.2018 23:48,S16,46,74,86,14,73,70
1,21.06.2018 23:49,S9,109,66,27,81,90,81
1,21.06.2018 23:51,S7,82,46,107,51,80,26
1,21.06.2018 23:54,S6,33,97,72,57,24,75
1,21.06.2018 23:54,S15,87,52,38,99,60,20
1,21.06.2018 23:56,S3,108,32,47,73,35,39
1,22.06.2018 00:01,S3,101,64,72,69,90,45
1,22.06.2018 00:03,S15,106,96,61,36,69,32
1,22.06.2018 00:05,S6,98,88,13,42,44,70
1,22.06.2018 00:06,S7,103,13,71,108,70,100
1,22.06.2018 00:10,S9,54,11,63,19,83,105
1,22.06.2018 00:11,S12,63,29,81,38,102,70
1,22.06.2018 00:12,S5,61,86,75,81,106,56
1,22.06.2018 00:13,S16,55,52,25,52,101,93
1,22.06.2018 00:16,S12,18,34,98,101,56,12
1,22.06.2018 00:18,S5,63,64,100,92,13,94
1,22.06.2018 00:19,S9,38,89,86,54,103,50
1,22.06.2018 00:21,S7,94,61,42,25,52,106
1,22.06.2018 00:24,S6,28,101,41,33,100,102
1,22.06.2018 00:36,S7,84,95,14,12,109,46
1,22.06.2018 00:41,S5,24,24,28,107,63,31
